filename,width,height,class,xmin,ymin,xmax,ymax
frame_0786_jpg.rf.815a596695f2267e033ce6394667c19d.jpg,640,640,Car,16,252,45,273
frame_0786_jpg.rf.815a596695f2267e033ce6394667c19d.jpg,640,640,Car,0,249,12,274
frame_0786_jpg.rf.815a596695f2267e033ce6394667c19d.jpg,640,640,Car,28,594,108,640
frame_3927_jpg.rf.819c741adb97746069acfce34cb5ee65.jpg,640,640,Car,356,143,426,181
frame_3927_jpg.rf.819c741adb97746069acfce34cb5ee65.jpg,640,640,Truck,407,119,480,160
frame_9797_jpg.rf.853d36698402841e451b411ed4b23a86.jpg,640,640,Car,340,113,394,139
frame_9797_jpg.rf.853d36698402841e451b411ed4b23a86.jpg,640,640,Pickup,136,115,222,151
frame_9797_jpg.rf.853d36698402841e451b411ed4b23a86.jpg,640,640,Pickup,45,118,138,154
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,59,366,117,444
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Motorcycle,19,350,39,419
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Pickup,156,266,189,317
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,148,201,172,235
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Motorcycle,118,239,132,276
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,60,307,109,367
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,450,328,496,380
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,495,308,542,367
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,379,224,402,253
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,227,212,245,241
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Pickup,352,214,370,247
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,246,188,262,210
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Motorcycle,445,232,456,265
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Motorcycle,415,213,424,238
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,343,191,356,211
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,363,192,376,211
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Car,378,184,391,203
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Pickup,232,163,244,187
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Motorcycle,184,185,192,203
frame_1008_jpg.rf.85a13745781f80f5f8090ccce7e61b91.jpg,640,640,Bus,278,157,293,203
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,319,235,329,252
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,295,225,306,240
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,273,229,284,245
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,277,241,289,258
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,292,248,304,273
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,310,248,322,268
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,271,257,286,282
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,242,259,260,283
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,249,249,264,261
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,333,203,339,212
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,321,197,327,206
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,339,203,343,214
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,343,213,346,224
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,315,279,323,307
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,304,286,313,314
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,224,359,251,403
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,163,373,196,420
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,208,310,232,345
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,205,436,244,507
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,84,493,144,576
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,132,541,198,640
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,35,292,67,326
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Pickup,57,239,88,287
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,91,264,115,292
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,140,242,159,262
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,159,218,173,235
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Car,180,228,191,243
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,182,206,187,217
frame_1250_jpg.rf.86f26eb7d9aefb34d5a289be0ea1852d.jpg,640,640,Motorcycle,199,200,203,211
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,0,409,38,494
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,155,367,193,425
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,140,322,173,367
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,463,516,539,607
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,597,554,640,637
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,475,413,525,480
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Pickup,434,409,476,488
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,548,373,570,433
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,378,338,409,389
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,217,279,237,309
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,187,276,207,303
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,162,275,183,303
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,225,252,239,270
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,251,249,263,268
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,244,238,256,256
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,216,231,228,246
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Pickup,202,235,217,268
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,194,259,200,278
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,250,212,253,225
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,279,199,282,209
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,271,211,279,225
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,280,205,287,215
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,292,204,298,213
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,414,311,423,340
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,386,268,401,289
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,370,278,385,301
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,362,252,374,269
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,390,244,400,259
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Pickup,343,243,354,260
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,372,238,377,254
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,343,226,351,238
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,353,223,361,234
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,367,221,374,233
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,376,221,383,232
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Motorcycle,404,284,411,309
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Pickup,375,206,381,219
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Truck,363,202,372,218
frame_7905_jpg.rf.88c5db6118936edafc07cb71e9110157.jpg,640,640,Car,347,209,353,218
frame_1278_jpg.rf.8a8c71e65efe7d5dff46671cdab7568e.jpg,640,640,Truck,429,87,634,163
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,336,331,406,392
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,312,275,363,313
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,192,291,259,331
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,409,263,450,294
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,444,238,479,263
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Car,387,230,420,257
frame_2095_jpg.rf.86611090f63ead3a4b6a6756d0389734.jpg,640,640,Bus,612,184,640,226
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Bus,312,265,398,458
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Bus,224,263,284,444
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,62,503,147,640
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,81,358,138,449
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Pickup,169,314,208,401
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,97,253,129,298
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,137,255,160,294
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Truck,157,223,197,318
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,221,229,242,265
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,449,340,490,391
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Pickup,391,246,409,274
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,372,223,386,244
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,389,213,402,231
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,359,201,369,217
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,344,191,354,207
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,348,177,355,190
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,407,196,418,211
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Pickup,369,193,378,211
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,266,193,277,209
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,259,204,270,222
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,241,217,255,238
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,231,206,244,226
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,210,222,226,245
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,204,206,218,227
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,254,173,264,187
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,376,170,382,180
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,283,172,291,185
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,268,170,277,181
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Pickup,279,158,286,171
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,353,164,359,173
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,362,162,367,170
frame_1506_jpg.rf.8cdc70857764dbef2f1df557002b50a3.jpg,640,640,Car,299,161,306,170
frame_9538_jpg.rf.9216417e825af5adaee61fef78d0ac65.jpg,640,640,Car,368,110,475,161
frame_4031_jpg.rf.906ca8fac08d4f5b334e15abb7528997.jpg,640,640,Car,103,368,217,459
frame_4031_jpg.rf.906ca8fac08d4f5b334e15abb7528997.jpg,640,640,Car,270,378,360,461
frame_4031_jpg.rf.906ca8fac08d4f5b334e15abb7528997.jpg,640,640,Pickup,239,252,306,303
frame_4031_jpg.rf.906ca8fac08d4f5b334e15abb7528997.jpg,640,640,Truck,435,205,470,249
frame_4031_jpg.rf.906ca8fac08d4f5b334e15abb7528997.jpg,640,640,Car,393,216,428,240
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,490,528,578,631
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,105,488,169,594
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,12,385,68,454
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,208,296,233,333
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,170,271,195,304
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,137,281,161,313
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,88,310,120,355
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,373,315,399,350
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Motorcycle,79,401,99,461
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Motorcycle,454,307,464,341
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Motorcycle,417,303,427,344
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,180,247,197,268
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,220,249,236,273
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,407,290,426,315
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,397,267,412,289
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,375,270,390,291
frame_8432_jpg.rf.949c3e473daf88607b2c05c8008aa628.jpg,640,640,Car,344,254,356,273
frame_9536_jpg.rf.94be4655598489b900b9bb6e6c79db07.jpg,640,640,Pickup,375,162,429,199
frame_9536_jpg.rf.94be4655598489b900b9bb6e6c79db07.jpg,640,640,Pickup,264,172,307,197
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,39,320,60,387
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,125,225,139,271
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,389,492,418,597
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,452,237,463,276
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,438,240,451,276
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Motorcycle,187,181,197,206
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,74,345,131,416
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,76,289,122,350
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,156,200,177,228
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,232,206,248,235
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,248,182,264,209
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,384,225,405,261
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,510,322,562,387
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,470,346,519,408
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Pickup,353,218,372,252
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Pickup,162,258,193,302
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,345,194,357,215
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,364,191,378,216
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Car,380,185,392,209
frame_1003_jpg.rf.9875f8650b93b769ff544d849f453b7c.jpg,640,640,Pickup,235,156,247,188
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Pickup,113,324,160,403
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,466,435,551,532
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,523,324,578,377
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,526,291,541,335
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,78,275,92,319
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,120,223,145,255
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,209,241,231,275
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Pickup,373,265,404,315
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,404,264,426,301
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,447,262,480,303
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,163,199,170,219
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,191,181,196,207
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,412,210,419,235
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,403,195,408,218
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,232,201,249,227
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,371,208,386,230
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,348,199,360,222
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,343,182,353,199
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,360,182,371,199
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,374,176,385,193
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,382,168,391,181
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,362,169,372,182
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,343,164,351,178
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,405,174,417,187
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Pickup,378,155,386,173
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,367,157,374,168
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,359,151,365,162
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,348,148,354,161
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,381,147,384,157
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,234,183,248,202
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Pickup,219,172,233,198
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,266,169,277,188
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,256,166,266,181
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,237,166,248,183
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,248,157,258,169
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,253,151,262,162
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,263,159,272,170
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,278,150,286,163
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Car,267,148,274,160
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Motorcycle,273,149,277,160
frame_1030_jpg.rf.98527a93c719ca44a6b907071023cb68.jpg,640,640,Bus,279,159,292,201
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Pickup,49,526,126,640
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Motorcycle,267,539,287,629
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,325,500,374,582
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,225,327,249,365
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,282,342,306,387
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Motorcycle,322,230,326,248
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Motorcycle,313,217,317,234
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Motorcycle,318,220,322,237
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,266,237,279,256
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,243,240,257,258
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,250,225,263,242
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,261,222,273,238
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,279,218,290,234
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,299,238,311,254
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,298,258,312,281
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,279,281,297,309
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,226,267,243,294
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,300,224,310,239
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,301,213,310,226
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,292,198,300,210
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,299,206,307,218
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,306,189,312,199
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,297,194,304,204
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,310,187,315,195
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,315,190,322,198
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,323,184,329,194
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,332,187,338,196
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,341,183,347,190
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,172,213,184,228
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,167,195,179,208
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,134,218,150,237
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,145,210,159,228
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,125,207,139,223
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,95,220,113,239
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,102,242,126,266
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,56,223,78,243
frame_0654_jpg.rf.9b40fcdc4360454b07207360ca763154.jpg,640,640,Car,41,244,70,272
frame_0786_jpg.rf.9c16f9a4a00bb016a85338355e44073d.jpg,640,640,Car,132,520,195,620
frame_0786_jpg.rf.9c16f9a4a00bb016a85338355e44073d.jpg,640,640,Car,176,400,214,459
frame_0786_jpg.rf.9c16f9a4a00bb016a85338355e44073d.jpg,640,640,Car,312,369,339,416
frame_0786_jpg.rf.9c16f9a4a00bb016a85338355e44073d.jpg,640,640,Car,264,364,291,409
frame_0786_jpg.rf.9c16f9a4a00bb016a85338355e44073d.jpg,640,640,Car,235,338,261,379
